6332873939,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,43,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718847,22640747,264772
6332873934,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,44,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718848,22640748,264772
6332873927,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,45,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718849,22640749,264772
6332873885,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,46,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718850,22640750,264772
6332873888,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,47,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718851,22640751,264772
6332873896,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,48,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718852,22640752,264772
6332873893,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,49,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718853,22640753,264772
6332873876,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,50,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718854,22640754,264772
6332873935,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,51,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718855,22640755,264772
6332873911,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,52,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718856,22640756,264772
6332873937,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,53,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718857,22640757,264772
6463097764,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,54,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,75196,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718858,22640758,267351
6332873933,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,55,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718859,22640759,264772
